"2aa86fe2-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22d2-9d83-11ee-8ba2-c75ffde41a09","4109","Meta Platforms Inc.","META.US","2024-06-17 17:30:00"
"2aa86fd5-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22f7-9d83-11ee-8ba2-c75ffde41a09","6264","Futu Holdings","FUTU.US","2024-06-17 17:30:00"
"2aa86fd6-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22ce-9d83-11ee-8ba2-c75ffde41a09","16674","Hong Kong Exchanges","0388.HK","2024-06-17 17:30:00"
"2aa86fd7-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22dc-9d83-11ee-8ba2-c75ffde41a09","4689","Intel Corp.","INTC.US","2024-06-17 17:30:00"
"2aa86fd8-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22d6-9d83-11ee-8ba2-c75ffde41a09","5281","JD.com Inc.","JD.US","2024-06-17 17:30:00"
"2aa86fd9-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22f6-9d83-11ee-8ba2-c75ffde41a09","4545","J.P. Morgan Chase & Co.","JPM.US","2024-06-17 17:30:00"
"2aa86fda-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22e1-9d83-11ee-8ba2-c75ffde41a09","5999","KE Holdings","BEKE.US","2024-06-17 17:30:00"
"2aa86fdb-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22db-9d83-11ee-8ba2-c75ffde41a09","15907","Kuaishou Technology","1024.HK","2024-06-17 17:30:00"
"2aa86fbe-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22d8-9d83-11ee-8ba2-c75ffde41a09","3963","Adobe Inc.","ADBE.US","2024-06-17 17:29:59"
"2aa86fbf-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22fc-9d83-11ee-8ba2-c75ffde41a09","4705","Advanced Micro Devices Inc.","AMD.US","2024-06-17 17:29:59"
"2aa86fc0-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22e6-9d83-11ee-8ba2-c75ffde41a09","15664","AIA Group","1299.HK","2024-06-17 17:29:59"
"2aa86fc1-2c8c-11ef-9c40-855de3a3a29c","quartr","cddf22f8-9d83-11ee-8ba2-c75ffde41a09","5787","Airbnb Inc.","ABNB.US","2024-06-17 17:29:59"
"0b0f4278-1d9f-11ef-911c-0fe07a410ac4","gs","cddf22dd-9d83-11ee-8ba2-c75ffde41a09","de405e74-650d-11d6-80f0-8cb2fc18589b","三一国际","0631.HK","2024-05-29 17:37:19"
"9116e840-1ce0-11ef-9cdf-0242ac110002","gs","ff1f416e-e4f2-11ee-b30e-3774e444eabf","c143193c-d481-11d5-8f83-f03a82eb7e91","TOTALENERGIES SE","TTE.FP","2024-05-28 10:53:50"
"f9d3b63a-f54c-11ee-829a-0242ac110003","平台","f9d1528c-f54c-11ee-829a-0242ac110003","公司平台代码","公司名","股票代码","2024-04-08 02:09:05"
"33181dc4-e4ff-11ee-b30e-3774e444eabf","ms","ffd08be5-e4f2-11ee-b30e-3774e444eabf","BAYGn.DE","拜耳BAYER","BAYN.GY","2024-03-18 16:12:04"
"33181dc5-e4ff-11ee-b30e-3774e444eabf","gs","ffd08be5-e4f2-11ee-b30e-3774e444eabf","833e4368-de00-11d5-9be0-f05e055bbe70","拜耳BAYER","BAYN.GY","2024-03-18 16:12:04"
"33181dc8-e4ff-11ee-b30e-3774e444eabf","gs","ffd08be6-e4f2-11ee-b30e-3774e444eabf","58855284-acf2-4c9f-9a08-ca015ad6ef36","保时捷PORSCHE","PAH3.GY","2024-03-18 16:12:04"
"33181dc7-e4ff-11ee-b30e-3774e444eabf","ms","ffd08be6-e4f2-11ee-b30e-3774e444eabf","PSHG_p.DE","保时捷PORSCHE","PAH3.GY","2024-03-18 16:12:04"
"33181dc6-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08be6-e4f2-11ee-b30e-3774e444eabf","PSHG_p.DE","保时捷PORSCHE","PAH3.GY","2024-03-18 16:12:04"
"33181d8d-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bd1-e4f2-11ee-b30e-3774e444eabf","TMO.N","Thermo Fisher","TMO.US","2024-03-18 16:12:03"
"33181d8f-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd1-e4f2-11ee-b30e-3774e444eabf","bf166ed4-d481-11d5-8f83-f03a82eb7e91","Thermo Fisher","TMO.US","2024-03-18 16:12:03"
"33181d8b-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bd0-e4f2-11ee-b30e-3774e444eabf","STM.N","意法半导体","STM.US","2024-03-18 16:12:03"
"33181d7f-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bcc-e4f2-11ee-b30e-3774e444eabf","LLY.N","Eli Lilly礼来","LLY.US","2024-03-18 16:12:03"
"33181d82-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bcd-e4f2-11ee-b30e-3774e444eabf","TWLO.N","Twilio","TWLO.US","2024-03-18 16:12:03"
"33181d95-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd3-e4f2-11ee-b30e-3774e444eabf","","伯克希尔-B","BRKb.US","2024-03-18 16:12:03"
"33181d90-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bd2-e4f2-11ee-b30e-3774e444eabf","NCLH.N","Norwegian挪威邮轮","NCLH.US","2024-03-18 16:12:03"
"33181d80-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bcc-e4f2-11ee-b30e-3774e444eabf","c1dfb328-d481-11d5-8f83-f03a82eb7e91","Eli Lilly礼来","LLY.US","2024-03-18 16:12:03"
"33181d8e-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bd1-e4f2-11ee-b30e-3774e444eabf","TMO.N","Thermo Fisher","TMO.US","2024-03-18 16:12:03"
"33181d87-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bcf-e4f2-11ee-b30e-3774e444eabf","GOLD.N","Barrick Gold","GOLD.US","2024-03-18 16:12:03"
"33181d88-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bcf-e4f2-11ee-b30e-3774e444eabf","GOLD.N","Barrick Gold","GOLD.US","2024-03-18 16:12:03"
"33181d8a-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bd0-e4f2-11ee-b30e-3774e444eabf","STM.N","意法半导体","STM.US","2024-03-18 16:12:03"
"33181d89-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bcf-e4f2-11ee-b30e-3774e444eabf","c0910634-d481-11d5-8f83-f03a82eb7e91","Barrick Gold","GOLD.US","2024-03-18 16:12:03"
"33181d7b-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bcb-e4f2-11ee-b30e-3774e444eabf","KMB.N","Kimberly-Clark","KMB.US","2024-03-18 16:12:03"
"33181d94-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bd3-e4f2-11ee-b30e-3774e444eabf","BRKb.N","伯克希尔-B","BRKb.US","2024-03-18 16:12:03"
"33181d92-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd2-e4f2-11ee-b30e-3774e444eabf","4143a9ae-63a1-11d6-8968-b7e180c48af1","Norwegian挪威邮轮","NCLH.US","2024-03-18 16:12:03"
"33181d91-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bd2-e4f2-11ee-b30e-3774e444eabf","NCLH.N","Norwegian挪威邮轮","NCLH.US","2024-03-18 16:12:03"
"33181d7c-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bcb-e4f2-11ee-b30e-3774e444eabf","KMB.N","Kimberly-Clark","KMB.US","2024-03-18 16:12:03"
"33181d7d-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bcb-e4f2-11ee-b30e-3774e444eabf","87f4574e-de00-11d5-9be0-f05e055bbe70","Kimberly-Clark","KMB.US","2024-03-18 16:12:03"
"33181d85-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bce-e4f2-11ee-b30e-3774e444eabf","CHPT.N","ChargePoint","CHPT.US","2024-03-18 16:12:03"
"33181d81-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bcd-e4f2-11ee-b30e-3774e444eabf","TWLO.N","Twilio","TWLO.US","2024-03-18 16:12:03"
"33181d83-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bcd-e4f2-11ee-b30e-3774e444eabf","bac7b2aa-6349-11d6-8f14-e391b2c8bb76","Twilio","TWLO.US","2024-03-18 16:12:03"
"33181d84-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bce-e4f2-11ee-b30e-3774e444eabf","CHPT.N","ChargePoint","CHPT.US","2024-03-18 16:12:03"
"33181d8c-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd0-e4f2-11ee-b30e-3774e444eabf","6adbb934-651b-11d6-8806-c10d14085c01","意法半导体","STM.US","2024-03-18 16:12:03"
"33181d9b-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd7-e4f2-11ee-b30e-3774e444eabf","2c2eaff0-636f-11d6-8517-d1004868464b","KEPPEL DC REIT","AJBU.SI","2024-03-18 16:12:03"
"33181da5-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bdb-e4f2-11ee-b30e-3774e444eabf","WLIL.SI","WILMAR INTERNATIONAL LTD","F34.SI","2024-03-18 16:12:03"
"33181d79-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bca-e4f2-11ee-b30e-3774e444eabf","TSN.N","泰森食品","TSN.US","2024-03-18 16:12:03"
"33181da1-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd9-e4f2-11ee-b30e-3774e444eabf","514ef23c-4d93-11d6-9cf8-c5f31085fdbc","DBS银行","D05.SI","2024-03-18 16:12:03"
"33181da7-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bdb-e4f2-11ee-b30e-3774e444eabf","811f4262-de00-11d5-9be0-f05e055bbe70","WILMAR INTERNATIONAL LTD","F34.SI","2024-03-18 16:12:03"
"33181db9-e4ff-11ee-b30e-3774e444eabf","gs","ffd08be1-e4f2-11ee-b30e-3774e444eabf","bf5bc6fa-d481-11d5-8f83-f03a82eb7e91","SAP软件","SAP.GY","2024-03-18 16:12:03"
"33181dc3-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08be5-e4f2-11ee-b30e-3774e444eabf","BAYGn.DE","拜耳BAYER","BAYN.GY","2024-03-18 16:12:03"
"33181d84-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bce-e4f2-11ee-b30e-3774e444eabf","CHPT.N","ChargePoint","CHPT.US","2024-03-18 16:12:03"
"33181da6-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bdb-e4f2-11ee-b30e-3774e444eabf","WLIL.SI","WILMAR INTERNATIONAL LTD","F34.SI","2024-03-18 16:12:03"
"33181d78-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bca-e4f2-11ee-b30e-3774e444eabf","TSN.N","泰森食品","TSN.US","2024-03-18 16:12:03"
"33181dbe-e4ff-11ee-b30e-3774e444eabf","ms","ffd08be3-e4f2-11ee-b30e-3774e444eabf","VOWG_p.DE","大众VOLKSWAGEN","VOW3.GY","2024-03-18 16:12:03"
"33181dbd-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08be3-e4f2-11ee-b30e-3774e444eabf","VOWG_p.DE","大众VOLKSWAGEN","VOW3.GY","2024-03-18 16:12:03"
"33181d7b-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bcb-e4f2-11ee-b30e-3774e444eabf","KMB.N","Kimberly-Clark","KMB.US","2024-03-18 16:12:03"
"33181dbb-e4ff-11ee-b30e-3774e444eabf","ms","ffd08be2-e4f2-11ee-b30e-3774e444eabf","SIEGn.DE","西门子Simens","SIE.GY","2024-03-18 16:12:03"
"33181db7-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08be1-e4f2-11ee-b30e-3774e444eabf","SAPG.DE","SAP软件","SAP.GY","2024-03-18 16:12:03"
"33181d7c-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bcb-e4f2-11ee-b30e-3774e444eabf","KMB.N","Kimberly-Clark","KMB.US","2024-03-18 16:12:03"
"33181dc1-e4ff-11ee-b30e-3774e444eabf","ms","ffd08be4-e4f2-11ee-b30e-3774e444eabf","ALVG.DE","安联ALLIANZ","ALV.GY","2024-03-18 16:12:03"
"33181d7d-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bcb-e4f2-11ee-b30e-3774e444eabf","87f4574e-de00-11d5-9be0-f05e055bbe70","Kimberly-Clark","KMB.US","2024-03-18 16:12:03"
"33181dae-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bde-e4f2-11ee-b30e-3774e444eabf","SIAL.SI","新加坡航空SA","C6L.SI","2024-03-18 16:12:03"
"33181d83-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bcd-e4f2-11ee-b30e-3774e444eabf","bac7b2aa-6349-11d6-8f14-e391b2c8bb76","Twilio","TWLO.US","2024-03-18 16:12:03"
"33181d7a-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bca-e4f2-11ee-b30e-3774e444eabf","c7ec7d3c-d481-11d5-8f83-f03a82eb7e91","泰森食品","TSN.US","2024-03-18 16:12:03"
"33181db2-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bdf-e4f2-11ee-b30e-3774e444eabf","UBSG.S","瑞银集团UBS AG","UBSG.SW","2024-03-18 16:12:03"
"33181dbf-e4ff-11ee-b30e-3774e444eabf","gs","ffd08be3-e4f2-11ee-b30e-3774e444eabf","c15df55e-d481-11d5-8f83-f03a82eb7e91","大众VOLKSWAGEN","VOW3.GY","2024-03-18 16:12:03"
"33181d90-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bd2-e4f2-11ee-b30e-3774e444eabf","NCLH.N","Norwegian挪威邮轮","NCLH.US","2024-03-18 16:12:03"
"33181d8b-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bd0-e4f2-11ee-b30e-3774e444eabf","STM.N","意法半导体","STM.US","2024-03-18 16:12:03"
"33181d81-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bcd-e4f2-11ee-b30e-3774e444eabf","TWLO.N","Twilio","TWLO.US","2024-03-18 16:12:03"
"33181d8f-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd1-e4f2-11ee-b30e-3774e444eabf","bf166ed4-d481-11d5-8f83-f03a82eb7e91","Thermo Fisher","TMO.US","2024-03-18 16:12:03"
"33181d95-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd3-e4f2-11ee-b30e-3774e444eabf","","伯克希尔-B","BRKb.US","2024-03-18 16:12:03"
"33181d96-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bd6-e4f2-11ee-b30e-3774e444eabf","","DFI RETAIL GROUP HOLDINGS LT","D01.SI","2024-03-18 16:12:03"
"33181d82-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bcd-e4f2-11ee-b30e-3774e444eabf","TWLO.N","Twilio","TWLO.US","2024-03-18 16:12:03"
"33181d92-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd2-e4f2-11ee-b30e-3774e444eabf","4143a9ae-63a1-11d6-8968-b7e180c48af1","Norwegian挪威邮轮","NCLH.US","2024-03-18 16:12:03"
"33181d80-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bcc-e4f2-11ee-b30e-3774e444eabf","c1dfb328-d481-11d5-8f83-f03a82eb7e91","Eli Lilly礼来","LLY.US","2024-03-18 16:12:03"
"33181d9d-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bd8-e4f2-11ee-b30e-3774e444eabf","SGXL.SI","新加坡交易所","S68.SI","2024-03-18 16:12:03"
"33181db8-e4ff-11ee-b30e-3774e444eabf","ms","ffd08be1-e4f2-11ee-b30e-3774e444eabf","SAPG.DE","SAP软件","SAP.GY","2024-03-18 16:12:03"
"33181d8c-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd0-e4f2-11ee-b30e-3774e444eabf","6adbb934-651b-11d6-8806-c10d14085c01","意法半导体","STM.US","2024-03-18 16:12:03"
"33181d9e-e4ff-11ee-b30e-3774e444eabf","gs","ffd08bd8-e4f2-11ee-b30e-3774e444eabf","a14fa55a-d481-11d5-8f83-f03a82eb7e91","新加坡交易所","S68.SI","2024-03-18 16:12:03"
"33181d85-e4ff-11ee-b30e-3774e444eabf","ms","ffd08bce-e4f2-11ee-b30e-3774e444eabf","CHPT.N","ChargePoint","CHPT.US","2024-03-18 16:12:03"
"33181d8d-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bd1-e4f2-11ee-b30e-3774e444eabf","TMO.N","Thermo Fisher","TMO.US","2024-03-18 16:12:03"
"33181dbc-e4ff-11ee-b30e-3774e444eabf","gs","ffd08be2-e4f2-11ee-b30e-3774e444eabf","","西门子Simens","SIE.GY","2024-03-18 16:12:03"
"33181d8a-e4ff-11ee-b30e-3774e444eabf","ubs","ffd08bd0-e4f2-11ee-b30e-3774e444eabf","STM.N","意法半导体","STM.US","2024-03-18 16:12:03"
